Postcode,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
M4M,Studio District,43.662765652000076,-79.33482999999995,Boston Pizza,43.65748883818428,-79.32768656320422,Pizza Place
M4M,Studio District,43.662765652000076,-79.33482999999995,Mad Dog Cafe,43.667190322284604,-79.3447783088636,Café
M4M,Studio District,43.662765652000076,-79.33482999999995,Sweet Bliss Baking Company,43.663781817183434,-79.32811025638726,Bakery
M4M,Studio District,43.662765652000076,-79.33482999999995,Sushi Marche,43.66203302961754,-79.3356260245806,Sushi Restaurant
M4M,Studio District,43.662765652000076,-79.33482999999995,Com Tam Dao Vien/Peach Garden Express,43.66880618579735,-79.3377334022666,Vietnamese Restaurant
M4M,Studio District,43.662765652000076,-79.33482999999995,Double D's,43.66886841807389,-79.33759526413317,Pizza Place
M4M,Studio District,43.662765652000076,-79.33482999999995,TD Canada Trust,43.660659451666845,-79.34277481866047,Bank
M4M,Studio District,43.662765652000076,-79.33482999999995,TD Canada Trust,43.6578859,-79.3278796,Bank
M4M,Studio District,43.662765652000076,-79.33482999999995,Stratengers,43.662479726735796,-79.33487833224389,Pizza Place
M4M,Studio District,43.662765652000076,-79.33482999999995,The Queen's Head Pub,43.66317873341339,-79.33061604586334,Pub
M4M,Studio District,43.662765652000076,-79.33482999999995,McDonald's,43.668433857905804,-79.3402464446866,Fast Food Restaurant
M4M,Studio District,43.662765652000076,-79.33482999999995,OK OK Diner,43.66225329502585,-79.3350107360736,Diner
M4M,Studio District,43.662765652000076,-79.33482999999995,East End Garden Centre & Hardware,43.664555216809305,-79.32459829159242,Garden Center
M4M,Studio District,43.662765652000076,-79.33482999999995,Projection Booth,43.66889038348766,-79.33701951319206,Movie Theater
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Aroma Espresso Bar,43.73597504480755,-79.42039080887425,Café
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Darbar Persian Grill,43.735484,-79.420006,Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,The Copper Chimney,43.73619518432498,-79.42027081330127,Indian Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Francobollo,43.734556923055784,-79.41954908679143,Italian Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Drums N Flats,43.73503512478632,-79.42003978035157,Comfort Food Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Sakura Garden,43.73339792581388,-79.41949129828605,Sushi Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Tim Hortons,43.735355956224325,-79.41960454261636,Coffee Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,The Bagel House,43.7283374321573,-79.4180892175865,Bagel Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Tutto Pronto,43.72823508097344,-79.41808634471838,Italian Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Pheasant & Firkin,43.73517255469138,-79.41970208136466,Pub
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Toronto Cricket Skating and Curling Club,43.7396604474521,-79.41873218093913,Sports Club
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Satay on the Road,43.735310312009226,-79.41978338676937,Thai Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Starbucks,43.7325643756872,-79.4192305175256,Coffee Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Karbouzi Greek Taverna,43.7362044620751,-79.42035885441898,Greek Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Starbucks,43.72878715466909,-79.41833981120918,Coffee Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Ritché Bridal,43.72663321169346,-79.41746524575422,Bridal Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Bruno's Fine Food,43.7366419570093,-79.4198699051871,Butcher
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,LCBO,43.73106478660271,-79.41923740055336,Liquor Store
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Bistro on Avenue,43.727074384184064,-79.41756944393234,Wings Joint
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Freshii,43.731582455410454,-79.41910939095219,Juice Bar
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Shoppers Drug Mart,43.736276,-79.419705,Pharmacy
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Dino's No Frills,43.730699,-79.418535,Grocery Store
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,TD Canada Trust,43.7272537,-79.4172071,Bank
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Safari Bar and Grill,43.72905148409205,-79.41810862863923,American Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,La Bamboche,43.72809138070416,-79.4180217257015,Bakery
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Il Fornaro,43.734073,-79.41987,Italian Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Subway,43.73159539578682,-79.41963959053555,Sandwich Place
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,McDonald's,43.73259250589356,-79.41966584226944,Fast Food Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Pizza Pizza,43.731952,-79.415019,Pizza Place
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Rossini Restaurant,43.735309,-79.420187,Italian Restaurant
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Avenue Rd at Wilson Ave,43.739809,-79.421633,Intersection
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Pet Valu,43.739677242012625,-79.42318057507798,Pet Store
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Fairlawn Farmers' Market,43.7278388030292,-79.41803762356207,Farmers Market
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Videoflicks,43.72768510888065,-79.41776026478563,Video Store
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Vida Nails & Spa,43.727454,-79.417495,Cosmetics Shop
M5M,"Bedford Park, Lawrence Manor East",43.735460000000046,-79.41916412899997,Ledbury Dog Park,43.728096,-79.42542314529189,Park
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Super Coffee,43.68686134703151,-79.48960043952441,Coffee Shop
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Tim Hortons,43.6957213925918,-79.48775097727776,Coffee Shop
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Sam and Nancy’s No Frills,43.686812,-79.483929,Grocery Store
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Trethewey Park,43.69452081617517,-79.48638589534515,Playground
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Subway,43.69000119168634,-79.4757628440857,Sandwich Place
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,McDonald's,43.69979546839923,-79.47557633990154,Fast Food Restaurant
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Coffee Time,43.689527376543786,-79.4940142286444,Coffee Shop
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Domino's Pizza,43.68775347999112,-79.49163078600924,Pizza Place
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Caplan's Appliances,43.686343,-79.488044,Furniture / Home Store
M6M,"Mount Dennis, Silverthorn",43.69454500000007,-79.48464278099993,Caplan Miele Gallery,43.68641645778968,-79.48867061763234,Furniture / Home Store
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Panino Cappuccino,43.7383895,-79.5393467,Café
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Tim Hortons,43.7349983,-79.5338132,Coffee Shop
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Tim Hortons,43.73375733224589,-79.5366146448666,Coffee Shop
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Las Brisas Del Mar,43.73636484222052,-79.53489517642417,Nightclub
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Dollar Tree,43.73918047709298,-79.53900240275159,Discount Store
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Mi Pueblo,43.739466575344274,-79.53889811118543,Latin American Restaurant
M9M,"Emery, Humberlea",43.733760000000075,-79.53752189499993,Shell's Food Store,43.7401206464892,-79.5402264474719,Grocery Store
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Rosetta McLain Gardens,43.69701861855136,-79.25573911728534,Park
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,The Birchcliff,43.69166644406541,-79.26453158481682,Café
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Birchmount Community Centre,43.69517507509799,-79.26216087070237,General Entertainment
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Variety Village,43.69883533655271,-79.25795245225459,Gym
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Birchmount Stadium,43.695322867712626,-79.26129341125488,College Stadium
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Scarborough Gardens,43.6946465192162,-79.26223031725522,Skating Rink
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Variety Village Sunshine Pool,43.69881350657984,-79.25661563873291,Gym Pool
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Highview Park,43.70132615647561,-79.25876179304484,Park
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Birchcliff Heights P.S.,43.701506898520634,-79.26036944246792,Park
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Days Inn Toronto East Scarborough,43.70150450926076,-79.25382890385508,Hotel
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Scarborough Heights Park,43.699495242186785,-79.25049737944774,Park
M1N,"Birch Cliff, Cliffside West",43.696665000000046,-79.26016331599999,Scotia Parkette,43.69530419850419,-79.27182589899654,Park
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Konjiki Ramen,43.76699771023422,-79.41222209328754,Ramen Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,The Keg,43.7665789176648,-79.41213141222555,Steakhouse
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Maryam Hotel,43.766961,-79.401199,Hotel
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Saryo,43.76697902009232,-79.41220491675689,Café
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Satay Sate,43.76669,-79.4121,Indonesian Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,MYMY Chicken,43.76465797243293,-79.41109575340602,Fried Chicken Joint
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Starbucks,43.7681923488525,-79.41302061080933,Coffee Shop
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Loblaws,43.768722,-79.412101,Grocery Store
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Sushi Moto Sake & Wine Bar,43.76390159157955,-79.41155904521092,Sushi Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Aroma Espresso Bar,43.76944882099181,-79.41308107735675,Café
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Toronto Centre for the Arts,43.766228257307354,-79.41411495208739,Theater
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Cineplex Cinemas Empress Walk,43.76862539839479,-79.41261307104753,Movie Theater
M2N,Willowdale South,43.76816500000007,-79.40741984599998,The Captain's Boil,43.773255217045026,-79.41380541792645,Seafood Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Kinka Izakaya,43.76016102214242,-79.40982686116466,Japanese Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Bake Code 烘焙密碼,43.763968809039525,-79.41164099097621,Bakery
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Michaels,43.76724487394571,-79.41197372883607,Arts & Crafts Store
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Mel Lastman Square,43.76770145783431,-79.41297541544051,Plaza
M2N,Willowdale South,43.76816500000007,-79.40741984599998,GoodLife Fitness North York Madison Centre,43.764836,-79.412709,Gym
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Empress Walk,43.768540252857974,-79.4126707082784,Shopping Mall
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Sushi Bong,43.775428055109685,-79.41365367892402,Sushi Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Union Social Eatery,43.76379660470405,-79.4113584939484,Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Five Guys,43.762552,-79.410833,Burger Joint
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Burrito Boyz,43.77305366245606,-79.4140819806669,Burrito Place
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Sushi One,43.76441166173842,-79.41187984957911,Japanese Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Wendy's,43.76846127243853,-79.4123771060805,Fast Food Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Wako Sushi + Bar,43.77080606720809,-79.41313811956255,Japanese Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Nolbu,43.763029205140946,-79.41193749503265,Korean Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,PetSmart,43.769139,-79.412522,Pet Store
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Starbucks,43.768627,-79.4131,Coffee Shop
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Aura,43.766012799364795,-79.41081286441447,Lounge
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Metro,43.77394951480339,-79.41347643797118,Supermarket
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Pizzaiolo,43.76428931934003,-79.41177961294926,Pizza Place
M2N,Willowdale South,43.76816500000007,-79.40741984599998,KINTON RAMEN,43.76968375926793,-79.41304877291766,Ramen Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Booster Juice,43.76889,-79.4129899,Juice Bar
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Wimpy's Diner,43.76397143768718,-79.39886788029243,Diner
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Owl of Minerva,43.773327812864714,-79.41391451544317,Korean Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Dairy Queen (Treat),43.76701557770687,-79.4120009150447,Ice Cream Shop
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Moksha Yoga North York,43.76325012,-79.40546822,Yoga Studio
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Subway,43.768175813865255,-79.41367417969296,Sandwich Place
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Whole Foods Market,43.76066201105053,-79.41104445918211,Grocery Store
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Nomé Izakaya,43.76255929292571,-79.41144034914508,Japanese Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,The Fry,43.76299303331066,-79.41144153878865,Fried Chicken Joint
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Hakata Shoryuken Ramen,43.77351855289592,-79.41387203910281,Ramen Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,한바탕 (Han Ba Tang) (Han Ba Tang),43.76290960718896,-79.41140806171066,Bar
M2N,Willowdale South,43.76816500000007,-79.40741984599998,St. Louis Bar & Grill,43.77304026482439,-79.413770539975,Sports Bar
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Winners,43.763018,-79.410412,Clothing Store
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Symposium Cafe Restaurant & Lounge,43.77107544003332,-79.41339624610163,Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Douglas Snow Aquatic Centre,43.767317139739454,-79.41498164406656,Pool
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Ajisen Ramen 味千ラーメン,43.771444,-79.413139,Ramen Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Tim Hortons,43.7655556,-79.4122337,Coffee Shop
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Starbucks,43.761077,-79.411483,Coffee Shop
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Dakgogi,43.773009998847236,-79.41387458796359,Korean Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Baton Rouge,43.76645494997892,-79.41222941305855,American Restaurant
M2N,Willowdale South,43.76816500000007,-79.40741984599998,Roll.com,43.775288006642036,-79.41425610888591,Korean Restaurant
